"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"1" 637.391769995227 160.097942498807 909.568115885901 319.947542466346 63 2
"2" 16.367445334012 113.694599116088 212.667798384913 594.292015206224 29 3
"3" 52.22481778004 77.83722667006 201.142326991068 605.817486600068 22 3
"4" 40.7744856247017 756.715226869332 140.140453172091 1089.37520518016 23 2
"5" 13.80620444501 116.25584000509 121.812690909563 440.27529939875 25 2
"6" 109.852737782585 20.209306667515 240.860623585358 76.3555434401319 70 1
"7" 358.970370622315 438.519341871718 415.116607394932 569.527227674491 30 1
"8" 20.209306667515 109.852737782585 22.0808478932689 295.135319132221 1 1
"9" 80.5489712494034 716.94074124463 127.337501893251 857.306333176173 25 1
"10" 33.015511112525 97.046533337575 205.82588945581 356.262100852503 40 2
"11" 116.25584000509 13.80620444501 427.314521023004 134.77346928531 72 2
"12" 677.166255619928 120.323456874105 1144.22571632724 330.161765307826 69 3
"13" 637.391769995227 160.097942498807 753.427325991968 231.216509077455 62 1
"14" 303.286090747733 494.203621746301 445.43462226735 1028.95285936772 21 3
"15" 104.413662624224 693.076049869809 162.431440622595 822.212394446828 31 1
"16" 581.707490120644 215.782222373389 688.385339988617 296.258495080807 57 1
"17" 20.209306667515 109.852737782585 76.3555434401319 240.860623585358 30 1
"18" 20.209306667515 109.852737782585 243.585570484057 563.37424310708 33 3
"19" 20.209306667515 109.852737782585 26.9782843589254 779.981529232211 1 3
"20" 112.368559749165 685.121152744869 315.437890491476 1158.94959114359 30 3
"21" 31.734890668024 98.327153782076 302.493998324439 504.465815266698 40 3
"22" 446.474238996659 351.015473497375 947.378588161026 527.008893474044 74 3
"23" 351.015473497375 446.474238996659 540.546848856865 933.840632778205 28 3
"24" 398.744856247017 398.744856247017 541.313418380227 688.20223997202 33 2
"25" 80.5489712494034 716.94074124463 188.555457713957 1040.96020063829 25 2
"26" 104.730256004581 25.331788445519 381.226861353837 180.861128954476 64 2
"27" 88.5038683743437 708.98584411969 264.497288351013 1209.89019328406 26 3
"28" 48.729382749642 748.760329744391 148.095350297031 1081.42030805522 23 2
"29" 18.928686223014 111.133358227086 23.2489456815961 538.839044626717 1 2
"30" 533.978107371002 263.511605123031 1095.80325575806 378.584225877007 83 3
"31" 40.7744856247017 756.715226869332 176.154039452909 1298.23344218216 20 3
"32" 96.458765499284 701.03094699475 217.426030339584 1012.08962801266 28 2
"33" 40.7744856247017 756.715226869332 78.2053101397796 906.438524929644 20 1
"34" 247.60181087315 549.887901620883 335.564248483584 649.07958658584 47 1
"35" 80.5489712494034 716.94074124463 131.080584344759 853.563250724665 27 1
"36" 26.61240889002 103.44963556008 35.9701150187895 281.2460520067 5 1
"37" 38.137992890529 91.924051559571 241.190187443889 320.897802864424 47 2
"38" 438.519341871718 358.970370622315 571.398768900245 413.245066169178 71 1
"39" 103.44963556008 26.61240889002 543.433185501754 263.526628089383 65 3
"40" 84.240328892565 45.821715557535 422.689213463083 384.270600128053 50 3
"41" 45.821715557535 84.240328892565 139.39877684523 177.81739018026 50 1
"42" 438.519341871718 358.970370622315 912.347780270444 562.039701364626 70 3
"43" 77.83722667006 52.22481778004 218.202818601602 99.0133484238874 75 1
"44" 26.61240889002 103.44963556008 177.821489940395 384.266500367919 35 2
"45" 677.166255619928 120.323456874105 802.55951774544 182.084317323984 67 1
"46" 26.61240889002 103.44963556008 92.1163517914064 225.099815234083 35 1
"47" 77.83722667006 52.22481778004 401.85668606372 160.231304244593 75 2
"48" 621.481975745346 176.007736748687 880.697543260274 348.818115091973 60 2
"49" 77.83722667006 52.22481778004 585.510553525838 221.449260065299 75 3
"50" 26.61240889002 103.44963556008 263.526628089383 543.433185501754 35 3
"51" 77.83722667006 52.22481778004 221.94590105311 95.2702659723796 77 1
"52" 77.83722667006 52.22481778004 406.176945522302 155.911044786011 76 2
"53" 103.44963556008 26.61240889002 543.433185501754 263.526628089383 65 3
"54" 26.61240889002 103.44963556008 177.821489940395 384.266500367919 35 2
"55" 462.384033246539 335.105679247494 786.403492640199 443.112165712047 75 2
"56" 128.278353999045 669.211358494988 135.047331690456 1339.34014994461 1 3
"57" 52.22481778004 77.83722667006 93.3987247466257 223.817442278864 22 1
"58" 446.474238996659 351.015473497375 757.532920014572 471.982738337674 72 2
"59" 103.44963556008 26.61240889002 225.099815234083 92.1163517914064 65 1
"60" 478.29382749642 319.195884997613 672.705503132616 556.810155219631 45 2
"61" 157.19600317832 625.784012713279 328.715282637407 944.319817423012 35 3
"62" 110.337202224824 672.642813666775 197.10619470869 865.773796937316 31 2
"63" 26.6717058944393 232.045353049954 149.185476936644 599.586666176569 25 3
"64" 711.691814461355 71.2882014302439 1079.23312758797 193.801972472449 75 3
"65" 229.47818246051 29.2388764838832 278.997038271906 49.4648880124816 71 1
"66" 329.011606674471 453.968409217127 347.14527218287 505.579611048723 26 1
"67" 289.962605879891 493.017410011707 348.741600788317 714.138390857689 21 2
"68" 226.911011871066 31.8060470733272 422.840994899151 115.776039799649 70 2
"69" 32.2392006356639 750.740815255935 93.8171953016335 969.062796344372 22 2
"70" 368.060607469051 414.919408422547 515.077132719697 757.957967340721 30 3
"71" 602.354612236531 180.625403655068 896.387662737823 376.647437322596 60 3
"72" 453.968409217127 329.011606674471 506.277059722123 346.44782350947 75 1
"73" 500.827210170623 282.152805720975 532.90984914702 319.815034084572 46 1
"74" 232.045353049954 26.6717058944393 584.885013651504 163.887129461709 72 3
"75" 16.4030235366636 242.314035407729 134.01624373718 614.755899376033 24 3
"76" 180.701941261075 78.0151176833179 435.530585028861 313.241558084351 52 3
"77" 16.4030235366636 242.314035407729 31.0494456780624 297.412480606325 21 1
"78" 90.8509706305375 167.866088313855 230.800958507741 307.816076191059 50 2
"79" 40.0490007945799 742.931015097019 53.9979742625788 798.726908969014 20 1
"80" 90.8509706305375 167.866088313855 335.878512714947 412.893630398265 50 3
"81" 16.4030235366636 242.314035407729 33.1417916982622 295.320134586125 24 1
"82" 305.582206197723 477.397809693875 418.294875556552 854.740224503866 23 3
"83" 167.866088313855 90.8509706305375 202.041073310453 126.420852973935 49 1
"84" 152.463064777192 106.253994167201 204.771715282188 123.6902110022 75 1
"85" 83.1494588622058 175.567600082187 223.099446739409 315.517587959391 50 2
"86" 29.2388764838832 229.47818246051 110.409869452661 428.207165246139 29 2
"87" 31.8060470733272 226.911011871066 51.3346099285255 277.127316355862 28 1
"88" 234.612523639398 24.1045353049954 597.253285924324 151.518857188889 74 3
