"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"1" 144.504302293876 36.876075573469 160.254302293876 46.126075573469 63 2
"2" 22.2644499284266 156.939299475128 29.5144499284266 174.689299475128 29 3
"3" 71.8814997614219 107.322249642133 77.3814997614219 126.822249642133 22 3
"4" 9.96901889336725 171.411358973978 15.7190188933672 190.661358973978 23 2
"5" 18.7203749403555 160.483374463199 24.9703749403555 179.233374463199 25 2
"6" 151.623186993022 27.5805624105332 169.123186993022 35.0805624105332 70 1
"7" 81.7211700403052 99.6592078270397 89.2211700403052 117.15920782704 30 1
"8" 27.5805624105332 151.623186993022 27.8305624105332 176.373186993022 1 1
"9" 18.9380377867345 162.44234008061 25.1880377867345 181.19234008061 25 1
"10" 45.3009373508887 133.902812052666 55.3009373508887 148.902812052666 40 2
"11" 160.483374463199 18.7203749403555 178.483374463199 25.7203749403555 72 2
"12" 153.473321187243 27.9070566801017 170.723321187243 35.6570566801017 69 3
"13" 144.504302293876 36.876075573469 160.004302293876 46.376075573469 62 1
"14" 69.1645435895911 112.215834277754 74.4145435895911 131.965834277754 21 3
"15" 24.3194491227548 157.06092874459 32.0694491227548 174.31092874459 31 1
"16" 131.947675843162 49.4327020241831 146.197675843162 60.1827020241831 57 1
"17" 27.5805624105332 151.623186993022 35.0805624105332 169.123186993022 30 1
"18" 27.5805624105332 151.623186993022 35.8305624105332 168.373186993022 33 3
"19" 27.5805624105332 151.623186993022 27.8305624105332 176.373186993022 1 3
"20" 26.1132529014283 155.267124965917 33.6132529014283 172.767124965917 30 3
"21" 43.5288998568531 135.674849546702 53.5288998568531 150.674849546702 40 3
"22" 101.453011605713 79.9273662616318 119.953011605713 86.4273662616318 74 3
"23" 79.9273662616318 101.453011605713 86.9273662616318 119.453011605713 28 3
"24" 90.6901889336725 90.6901889336725 98.9401889336725 107.440188933672 33 2
"25" 18.9380377867345 162.44234008061 25.1880377867345 181.19234008061 25 2
"26" 144.535037016879 34.6687123866754 160.535037016879 43.6687123866754 64 2
"27" 20.7318415654079 160.648536301937 27.2318415654079 179.148536301937 26 3
"28" 11.7628226720407 169.617555195304 17.5128226720407 188.867555195304 23 2
"29" 25.8085249164977 153.395224487057 26.0585249164977 178.145224487057 1 2
"30" 121.184853171121 60.1955246962238 141.934853171121 64.4455246962238 83 3
"31" 9.96901889336725 171.411358973978 14.9690188933672 191.411358973978 20 3
"32" 22.5256453440814 158.854732523264 29.5256453440814 176.854732523264 28 2
"33" 9.96901889336725 171.411358973978 14.9690188933672 191.411358973978 20 1
"34" 56.6079171388769 124.772460728468 68.357917138877 138.022460728468 47 1
"35" 18.9380377867345 162.44234008061 25.6880377867345 180.69234008061 27 1
"36" 36.4407498807109 142.762999522844 37.6907498807109 166.512999522844 5 1
"37" 52.3890873270309 126.814662076524 64.1390873270309 140.064662076524 47 2
"38" 99.6592078270397 81.7211700403052 117.40920782704 88.9711700403052 71 1
"39" 142.762999522844 36.4407498807109 159.012999522844 45.1907498807109 65 3
"40" 116.182437112311 63.0213122912441 128.682437112311 75.5213122912441 50 3
"41" 63.0213122912441 116.182437112311 75.5213122912441 128.682437112311 50 1
"42" 99.6592078270397 81.7211700403052 117.15920782704 89.2211700403052 70 3
"43" 107.322249642133 71.8814997614219 126.072249642133 78.1314997614219 75 1
"44" 36.4407498807109 142.762999522844 45.1907498807109 159.012999522844 35 2
"45" 153.473321187243 27.9070566801017 170.223321187243 36.1570566801017 67 1
"46" 36.4407498807109 142.762999522844 45.1907498807109 159.012999522844 35 1
"47" 107.322249642133 71.8814997614219 126.072249642133 78.1314997614219 75 2
"48" 140.916694736529 40.4636831308159 155.916694736529 50.4636831308159 60 2
"49" 107.322249642133 71.8814997614219 126.072249642133 78.1314997614219 75 3
"50" 36.4407498807109 142.762999522844 45.1907498807109 159.012999522844 35 3
"51" 107.322249642133 71.8814997614219 126.572249642133 77.6314997614219 77 1
"52" 107.322249642133 71.8814997614219 126.322249642133 77.8814997614219 76 2
"53" 142.762999522844 36.4407498807109 159.012999522844 45.1907498807109 65 3
"54" 36.4407498807109 142.762999522844 45.1907498807109 159.012999522844 35 2
"55" 105.04061916306 76.3397587042849 123.79061916306 82.5897587042849 75 2
"56" 29.7008604587752 151.67951740857 29.9508604587752 176.42951740857 1 3
"57" 71.8814997614219 107.322249642133 77.3814997614219 126.822249642133 22 1
"58" 101.453011605713 79.9273662616318 119.453011605713 86.9273662616318 72 2
"59" 142.762999522844 36.4407498807109 159.012999522844 45.1907498807109 65 1
"60" 108.628226720407 72.752151146938 119.878226720407 86.502151146938 45 2
"61" 40.7745157646434 160.098063058574 49.5245157646434 176.348063058574 35 3
"62" 28.8421610352504 172.030417787967 36.5921610352504 189.280417787967 31 2
"63" 20.3029726129601 174.726753516641 26.5529726129601 193.476753516641 25 3
"64" 181.974046729128 18.8985320940895 200.724046729128 25.1485320940895 75 3
"65" 172.796456255345 22.2332698742561 190.546456255345 29.4832698742561 71 1
"66" 84.5264831057512 116.346095717466 91.0264831057512 134.846095717466 26 1
"67" 74.5828541645904 126.289724658627 79.8328541645904 146.039724658627 21 2
"68" 170.866158994049 24.1635671355521 188.366158994049 31.6635671355521 70 2
"69" 8.95490315292869 191.917675670289 14.4549031529287 211.417675670289 22 2
"70" 94.4701120469121 106.402466776305 101.970112046912 123.902466776305 30 3
"71" 154.131885693877 46.74069312934 169.131885693877 56.74069312934 60 3
"72" 116.346095717466 84.5264831057512 135.096095717466 90.7764831057512 75 1
"73" 128.278450446859 72.5941283763582 139.778450446859 86.0941283763582 46 1
"74" 174.726753516641 20.3029726129601 192.726753516641 27.3029726129601 72 3
"75" 12.5817835677761 182.447942561825 18.5817835677761 201.447942561825 24 3
"76" 136.120808290721 58.9089178388804 149.120808290721 70.9089178388804 52 3
"77" 12.5817835677761 182.447942561825 17.8317835677761 202.197942561825 21 1
"78" 68.5604041453604 126.469321984241 81.0604041453604 138.969321984241 50 2
"79" 10.9436289411609 189.928949882056 15.9436289411609 209.928949882056 20 1
"80" 68.5604041453604 126.469321984241 81.0604041453604 138.969321984241 50 3
"81" 12.5817835677761 182.447942561825 18.5817835677761 201.447942561825 24 1
"82" 78.5603057410547 122.312273082162 84.3103057410547 141.562273082162 23 3
"83" 126.469321984241 68.5604041453604 138.719321984241 81.3104041453604 49 1
"84" 114.887538416465 80.1421877131365 133.637538416465 86.3921877131365 75 1
"85" 62.7695123614724 132.260213768129 75.2695123614724 144.760213768129 50 2
"86" 22.2332698742561 172.796456255345 29.4832698742561 190.546456255345 29 2
"87" 24.1635671355521 170.866158994049 31.1635671355521 188.866158994049 28 1
"88" 176.657050777937 18.3726753516641 195.157050777937 24.8726753516641 74 3
"89" 176.007869364431 24.8647094587861 193.757869364431 32.1147094587861 71 1
"90" 178.587348039233 16.4423780903681 197.587348039233 22.4423780903681 76 2
"91" 174.019143576199 26.8534352470182 191.519143576199 34.3534352470182 70 2
"92" 8.95490315292869 191.917675670289 13.9549031529287 211.917675670289 20 2
"93" 134.244627811556 66.6279510116617 146.744627811556 79.1279510116617 50 3
"94" 14.5120808290721 180.517645300529 20.0120808290721 200.017645300529 22 2
"95" 24.8647094587861 176.007869364431 32.1147094587861 193.757869364431 29 2
"96" 16.9098063058574 183.96277251736 22.9098063058574 202.96277251736 24 3
"97" 122.608727461649 72.4209986679525 134.108727461649 85.9209986679525 46 2
"98" 138.22207938802 62.6504994351973 151.72207938802 74.1504994351973 54 2
"99" 64.6998096227684 130.329916506833 77.1998096227684 142.829916506833 50 1
"100" 28.8421610352504 172.030417787967 36.3421610352504 189.530417787967 30 1
"101" 154.131885693877 46.74069312934 168.881885693877 56.99069312934 59 1
"102" 172.030417787967 28.8421610352504 189.030417787967 36.8421610352504 68 2
"103" 122.608727461649 72.4209986679525 142.608727461649 77.4209986679525 80 3
"104" 104.413740988073 96.4588378351443 121.163740988073 104.708837835144 67 2
"105" 178.587348039233 16.4423780903681 197.087348039233 22.9423780903681 74 1
"106" 18.3726753516641 176.657050777937 24.6226753516641 195.407050777937 25 2
"107" 18.3726753516641 176.657050777937 25.1226753516641 194.907050777937 27 3
"108" 84.0027822357285 111.026943893873 90.7527822357285 129.276943893873 27 1
"109" 12.932354729393 187.940224093824 18.432354729393 207.440224093824 22 3
"110" 14.5120808290721 180.517645300529 20.7620808290721 199.267645300529 25 3
"111" 55.0483233162883 139.981402813313 66.2983233162883 153.731402813313 45 3
"112" 76.5715799528225 124.300998870395 89.8215799528225 136.050998870395 53 2
"113" 72.5941283763582 128.278450446859 77.5941283763582 148.278450446859 20 1
"114" 164.075514635038 36.7970641881791 180.325514635038 45.5470641881791 65 3
