"blue_self" "red_self" "blue_post" "red_post" "prob_stay" "si" "conf"
"1" 500.228215308625 125.807053827156 743.246872082056 268.532296694092 0.298168918692973 63 2
"2" 23.1718106190313 163.593277872896 192.115348572035 577.213663895768 0.198779279128648 29 3
"3" 74.9060353967709 111.859053095156 203.070098671464 566.25891379634 0.198779279128648 22 3
"4" 32.2017634567891 593.833505678992 120.922860374073 890.856308402074 0.298168918692973 23 2
"5" 19.4765088491927 167.288579642734 115.912483759284 456.596504373009 0.298168918692973 25 2
"6" 158.050325218138 28.7147632737891 290.297037931537 85.391925865246 0.596337837385945 70 1
"7" 281.815871111102 344.21939802468 338.493033702558 476.466110738079 0.596337837385945 30 1
"8" 28.7147632737891 158.050325218138 30.6040020268376 345.084961769946 0.596337837385945 1 1
"9" 63.4035269135781 562.631742222203 110.634495739792 704.324648700845 0.596337837385945 25 1
"10" 47.1912721229818 139.573816368945 201.488831979128 371.020156153165 0.298168918692973 40 2
"11" 167.288579642734 19.4765088491927 445.024187383798 127.484800748495 0.298168918692973 72 2
"12" 531.429978765414 94.6052903703672 933.399086308769 275.200106802889 0.198779279128648 69 3
"13" 500.228215308625 125.807053827156 617.361017997636 197.598126443002 0.596337837385945 62 1
"14" 238.133402271597 387.901866864184 360.471826306531 848.127366805127 0.198779279128648 21 3
"15" 82.1245849876515 543.91068414813 140.690986332157 674.26815810848 0.596337837385945 31 1
"16" 456.54574646912 169.489522666661 564.232355392888 250.726789047749 0.596337837385945 57 1
"17" 28.7147632737891 158.050325218138 85.3919258652459 290.297037931537 0.596337837385945 30 1
"18" 28.7147632737891 158.050325218138 220.960858185828 548.368154281975 0.198779279128648 33 3
"19" 28.7147632737891 158.050325218138 34.5404025135478 734.788609954256 0.198779279128648 1 3
"20" 88.3649376790094 537.670331456772 263.134114871772 945.465078239885 0.198779279128648 30 3
"21" 45.3436212380625 141.421467253865 278.369190828413 490.959821639391 0.198779279128648 40 3
"22" 350.459750716037 275.575518419744 781.557054458186 427.042138653472 0.198779279128648 74 3
"23" 275.575518419744 350.459750716037 438.693417132989 769.905775978669 0.198779279128648 28 3
"24" 313.017634567891 313.017634567891 440.313121449212 571.466047326936 0.298168918692973 33 2
"25" 63.4035269135781 562.631742222203 159.83950182367 851.939666952478 0.298168918692973 25 2
"26" 150.659721678461 36.1053668134662 397.535817448296 174.973170683998 0.298168918692973 64 2
"27" 69.6438796049359 556.391389530845 221.110499838664 987.488693272994 0.198779279128648 26 3
"28" 38.4421161481469 587.593152987634 127.163213065431 884.615955710716 0.298168918692973 23 2
"29" 26.8671123888698 159.897976103057 30.7245513852735 541.78443674702 0.298168918692973 1 2
"30" 419.103630320973 206.931638814808 902.631687220951 305.967505890707 0.198779279128648 83 3
"31" 32.2017634567891 593.833505678992 148.714548251964 1059.88464485969 0.198779279128648 20 3
"32" 75.8842322962937 550.151036839487 183.892524195596 827.886644580551 0.298168918692973 28 2
"33" 32.2017634567891 593.833505678992 69.9865385177603 744.972605922877 0.596337837385945 20 1
"34" 194.450933432092 431.584335703689 283.245154825375 531.713989615263 0.596337837385945 47 1
"35" 63.4035269135781 562.631742222203 114.412973245889 700.546171194748 0.596337837385945 27 1
"36" 37.9530176983854 148.812070793542 47.3992114636282 328.289752333155 0.596337837385945 5 1
"37" 54.5818756626589 132.183212829268 235.881508493631 336.627479638662 0.298168918692973 47 2
"38" 344.21939802468 281.815871111102 478.355349491127 336.60379494951 0.596337837385945 71 1
"39" 148.812070793542 37.9530176983854 527.478621377862 241.850391089942 0.198779279128648 65 3
"40" 121.097307519753 65.6677809721745 412.379269507691 356.949742960113 0.198779279128648 50 3
"41" 65.6677809721745 121.097307519753 160.129718624603 215.559245172181 0.596337837385945 50 1
"42" 344.21939802468 281.815871111102 752.014144807793 456.585048303864 0.198779279128648 70 3
"43" 111.859053095156 74.9060353967709 253.551959573798 122.137004222985 0.596337837385945 75 1
"44" 37.9530176983854 148.812070793542 172.963382572514 399.54560555978 0.298168918692973 35 2
"45" 531.429978765414 94.6052903703672 658.008975219668 156.95016922097 0.596337837385945 67 1
"46" 37.9530176983854 148.812070793542 104.076374055085 271.612589741698 0.596337837385945 35 1
"47" 111.859053095156 74.9060353967709 401.166977825431 171.342010306862 0.298168918692973 75 2
"48" 487.747509925909 138.287759209872 719.193849710129 292.585319066018 0.298168918692973 60 2
"49" 111.859053095156 74.9060353967709 548.781996077064 220.54701639074 0.198779279128648 75 3
"50" 37.9530176983854 148.812070793542 241.850391089942 527.478621377862 0.198779279128648 35 3
"51" 111.859053095156 74.9060353967709 257.330437079896 118.358526716888 0.596337837385945 77 1
"52" 111.859053095156 74.9060353967709 405.024416821835 167.484571310459 0.298168918692973 76 2
"53" 148.812070793542 37.9530176983854 527.478621377862 241.850391089942 0.198779279128648 65 3
"54" 37.9530176983854 148.812070793542 172.963382572514 399.54560555978 0.298168918692973 35 2
"55" 362.940456098753 263.094813037028 652.248380829028 359.53078794712 0.298168918692973 75 2
"56" 100.845643061725 525.189626074056 106.671282301484 1101.92791081017 0.198779279128648 1 3
"57" 74.9060353967709 111.859053095156 116.469287963839 259.219675832944 0.596337837385945 22 1
"58" 350.459750716037 275.575518419744 628.195358457101 383.583810319046 0.298168918692973 72 2
"59" 148.812070793542 37.9530176983854 271.612589741698 104.076374055085 0.596337837385945 65 1
"60" 375.421161481469 250.614107654312 549.005916319634 462.773252456514 0.298168918692973 45 2
"61" 196.027105517276 781.108422069105 328.104480129417 1026.39497492022 0.229250461158032 35 3
"62" 137.518973862093 839.616553724288 232.284005175202 1050.5451718083 0.343875691737048 31 2
"63" 32.6444610555053 285.800149499547 126.98544292132 568.823095096992 0.229250461158032 25 3
"64" 888.373330103607 88.7621974827743 1171.39627570105 183.103179348589 0.229250461158032 75 3
"65" 282.635703393997 35.8089071610558 448.792297039 103.675684847043 0.687751383474097 71 1
"66" 410.55692158628 566.578606000101 471.402998132337 739.755900785034 0.687751383474097 26 1
"67" 361.800145206961 615.33538237942 425.995811580357 856.833365403148 0.343875691737048 21 2
"68" 279.471257288446 38.9733532666063 493.456811866434 130.681448085744 0.343875691737048 70 2
"69" 40.0054211034552 937.130106482926 107.258023970823 1175.57115301268 0.343875691737048 22 2
"70" 459.313697965599 517.821829620782 572.522876204577 781.976578845063 0.229250461158032 30 3
"71" 751.854356241513 225.281171344868 978.272712719469 376.226742330171 0.229250461158032 60 3
"72" 566.578606000101 410.55692158628 742.096134498344 469.062764419028 0.687751383474097 75 1
"73" 625.086737655284 352.048789931097 732.737488467539 478.421410449832 0.687751383474097 46 1
"74" 285.800149499547 32.6444610555053 557.502177273094 138.306360745218 0.229250461158032 72 3
"75" 19.9866766333032 298.457933921749 110.554019224485 585.254518793826 0.229250461158032 24 3
"76" 222.511227388537 95.9333831665158 418.740469669431 277.06806834888 0.229250461158032 52 3
"77" 19.9866766333032 298.457933921749 69.1315846128111 483.336397273232 0.687751383474097 21 1
"78" 111.755613694268 206.688996860784 264.602438392831 359.535821559346 0.343875691737048 50 2
"79" 49.7567763793191 927.378751207062 96.5614506455171 1114.59744827185 0.687751383474097 20 1
"80" 111.755613694268 206.688996860784 300.437577425898 395.370960592414 0.229250461158032 50 3
"81" 19.9866766333032 298.457933921749 76.1522857527408 476.315696133302 0.687751383474097 24 1
"82" 381.302855758689 595.832671827692 468.096559075238 886.402895974402 0.229250461158032 23 3
"83" 206.688996860784 111.755613694268 321.360448812969 231.107533073073 0.687751383474097 49 1
"84" 187.702320227481 130.742290327572 363.219848725724 189.248133160319 0.687751383474097 75 1
"85" 102.262275377617 216.182335177436 255.109100076179 369.029159875998 0.343875691737048 50 2
"86" 35.8089071610558 282.635703393997 124.460065486222 499.678194465955 0.343875691737048 29 2
"87" 38.9733532666063 279.471257288446 104.499897239284 447.968084646759 0.687751383474097 28 1
"88" 288.964595605098 29.4800149499547 568.21390192791 127.594636090402 0.229250461158032 74 3
"89" 859.119264276015 118.016263310366 1025.27585792102 185.883040996353 0.687751383474097 71 1
"90" 292.129041710648 26.3155688444042 524.456215252463 99.6820446997141 0.343875691737048 76 2
"91" 849.367909000152 127.76761858623 1063.35346357814 219.475713405367 0.343875691737048 70 2
"92" 40.0054211034552 937.130106482926 101.14415098288 1181.68502600063 0.343875691737048 20 2
"93" 654.340803482875 322.794724103506 843.022767214505 511.476687835135 0.229250461158032 50 3
"94" 23.1511227388537 295.293487816199 90.4037256062211 533.734534345956 0.343875691737048 22 2
"95" 118.016263310366 859.119264276015 206.667421635532 1076.16175534797 0.343875691737048 29 2
"96" 79.0108422069105 898.124685379471 169.578184798093 1184.92127025155 0.229250461158032 24 3
"97" 200.360104649683 118.084505905369 340.97918337236 283.159076579817 0.343875691737048 46 2
"98" 673.843514034603 303.292013551778 838.91808470905 443.911092274455 0.343875691737048 54 2
"99" 105.426721483167 213.017889071885 222.438407148662 330.02957473738 0.687751383474097 50 1
"100" 137.518973862093 839.616553724288 207.72598526139 1003.43291365598 0.687751383474097 30 1
"101" 751.854356241513 225.281171344868 889.928145326798 321.230753590574 0.687751383474097 59 1
"102" 839.616553724288 137.518973862093 1047.48823531433 235.340941669173 0.343875691737048 68 2
"103" 200.360104649683 118.084505905369 502.25124662029 193.557291398021 0.229250461158032 80 3
"104" 508.070474344918 469.065053241463 712.885219440992 569.943957542514 0.343875691737048 67 2
"105" 292.129041710648 26.3155688444042 465.306336495581 87.1616453904617 0.687751383474097 74 1
"106" 29.4800149499547 288.964595605098 105.903427299236 518.234832652941 0.343875691737048 25 2
"107" 29.4800149499547 288.964595605098 131.368275365035 564.440262653277 0.229250461158032 27 3
"108" 137.071182538673 181.37342801638 200.25749279804 352.210489088003 0.687751383474097 27 1
"109" 59.5081316551829 917.627395931198 142.5281956971 1211.97125935254 0.229250461158032 22 3
"110" 23.1511227388537 295.293487816199 117.492104604668 578.316433413643 0.229250461158032 25 3
"111" 89.6044909554147 228.840119599638 259.418258313881 436.39027970443 0.229250461158032 45 3
"112" 371.551500482825 605.584027103556 533.569134663301 749.260042320205 0.343875691737048 53 2
"113" 352.048789931097 625.086737655284 398.853464197295 812.305434720076 0.687751383474097 20 1
"114" 800.611132620832 176.524394965549 1045.89768547195 308.601769577689 0.229250461158032 65 3
"115" 127.76761858623 849.367909000152 240.976796825207 1113.52265822443 0.229250461158032 30 3
"116" 23.1511227388537 295.293487816199 93.4606621001924 530.677597851985 0.343875691737048 23 2
"117" 88.7621974827743 888.373330103607 147.268040315522 1063.89085860185 0.687751383474097 25 1
"118" 352.048789931097 625.086737655284 476.081176736522 735.077722180849 0.687751383474097 53 1
"119" 35.8089071610558 282.635703393997 96.6549837071133 455.81299817893 0.687751383474097 26 1
"120" 197.195658544133 121.24895201092 441.750578061832 182.387681890345 0.343875691737048 80 2
"121" 74.2844463805201 19.32111159513 86.0426825037728 26.2267423341832 0.9144768872438 63 1
"122" 74.2844463805201 19.32111159513 290.484666834635 135.736614916576 0.4572384436219 65 2
"123" 162.270861970469 46.4866533762862 173.469182087853 53.9522001212085 0.9144768872438 60 1
"124" 74.2844463805201 19.32111159513 494.553373828251 245.619764836216 0.304825629081267 65 3
"125" 42.2225010890426 51.3830568866076 47.2617451418651 65.0076796960908 0.9144768872438 27 1
"126" 74.2844463805201 19.32111159513 86.4159598410189 25.853464996937 0.9144768872438 65 1
"127" 32.0136273020133 176.743888044742 37.7994260293281 189.621956179733 0.9144768872438 31 1
"128" 19.32111159513 74.2844463805201 245.619764836216 494.553373828251 0.304825629081267 35 3
"129" 158.135711663534 50.6218036832213 552.541935883712 302.78316015186 0.304825629081267 61 3
"130" 32.0136273020133 176.743888044742 37.612787360705 189.808594848356 0.9144768872438 30 1
"131" 176.743888044742 32.0136273020133 399.596422974368 141.776816147948 0.4572384436219 67 2
"132" 110.58148313378 98.176032212975 117.113836535587 110.307545673474 0.9144768872438 35 1
"133" 19.32111159513 74.2844463805201 26.0401036655601 86.2293211723958 0.9144768872438 36 1
"134" 135.392384975391 73.3651303713643 445.744823706023 409.580272329549 0.304825629081267 48 3
"135" 104.378757673378 104.378757673378 330.677410914463 524.647685121108 0.304825629081267 35 3
"136" 74.2844463805201 19.32111159513 494.553373828251 245.619764836216 0.304825629081267 65 3
"137" 11.3378757673378 197.419639579417 84.5133349979612 456.859904124355 0.4572384436219 22 2
"138" 168.473587430872 40.2839279158835 384.673807884986 156.69943123733 0.4572384436219 65 2
"139" 21.6757515346755 187.08176381208 104.829682478566 436.543556643751 0.4572384436219 25 2
