"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"1" 318.479548668415 80.3698871671037 450.952642825737 158.171545640452 63 2
"2" 15.9450397790176 110.596958379463 76.924718041912 259.892032747238 29 3
"3" 50.8167992633921 75.7251988950881 97.0772448421395 239.739505947011 22 3
"4" 20.8424717917759 378.006964043742 69.2056648968301 539.918523569359 23 2
"5" 13.454199815848 113.087798342632 66.0228879735156 270.793862815635 25 2
"6" 106.860698434708 19.681299723772 254.053025276177 82.7637255129731 70 1
"7" 179.582246125983 219.267189709535 242.664671915184 366.459516551004 30 1
"8" 19.681299723772 106.860698434708 21.7840472500787 315.032703539072 1 1
"9" 40.6849435835518 358.164492251967 93.2536317412194 515.870556724969 25 1
"10" 32.13549953962 94.4064986188601 116.245400591888 220.571350197262 40 2
"11" 113.087798342632 13.454199815848 264.485620236715 72.3311305524357 72 2
"12" 338.322020460191 60.5274153753278 483.411599775353 125.712588690836 69 3
"13" 318.479548668415 80.3698871671037 448.84989529943 160.274293166758 62 1
"14" 151.802785617497 247.046650218021 195.960483669938 413.163704796251 21 3
"15" 52.5904266586174 346.259009176901 117.775599974125 491.348588492064 31 1
"16" 290.700088159928 108.14934767559 410.55669715941 198.567491306778 57 1
"17" 19.681299723772 106.860698434708 82.7637255129731 254.053025276177 30 1
"18" 19.681299723772 106.860698434708 89.0719680918932 247.744782697257 33 3
"19" 19.681299723772 106.860698434708 21.7840472500787 315.032703539072 1 3
"20" 56.5589210169726 342.290514818546 119.641346806174 489.482841660015 30 3
"21" 30.8900795580352 95.6519186004449 114.999980610303 221.816770178847 40 3
"22" 223.23568406789 175.613751767628 378.839001014586 230.285187451602 74 3
"23" 175.613751767628 223.23568406789 234.490682504216 374.633505961973 28 3
"24" 199.424717917759 199.424717917759 268.81538628588 340.308802180308 33 2
"25" 40.6849435835518 358.164492251967 93.2536317412194 515.870556724969 25 2
"26" 101.879018508369 24.6629796501112 236.454860191998 100.361890597153 64 2
"27" 44.653437941907 354.195997893611 99.3248736258813 509.799314840307 26 3
"28" 24.8109661501311 374.038469685387 73.1741592551853 535.950029211003 23 2
"29" 18.4358797421872 108.106118416293 20.5386272684939 316.278123520656 1 2
"30" 266.889122009797 131.960313825721 441.417166693254 167.707021772935 83 3
"31" 20.8424717917759 378.006964043742 62.89742231791 546.226766148279 20 3
"32" 48.6219323002622 350.227503535256 107.49886303685 501.625325429339 28 2
"33" 20.8424717917759 378.006964043742 62.89742231791 546.226766148279 20 1
"34" 124.023325109011 274.826110726508 222.852458845426 386.271729620763 47 1
"35" 40.6849435835518 358.164492251967 97.4591267938328 511.665061672356 27 1
"36" 25.908399631696 100.633598526784 36.4221372632295 300.394613525921 5 1
"37" 37.1171794659592 89.4248186925209 135.946313202374 200.870437586776 47 2
